date,temperature,wind,snow,rain
12/22/2013 12:00,0,2.67,0,0
12/22/2013 13:00,1,3.56,0,0
12/22/2013 14:00,2,4.45,0,0
12/22/2013 15:00,1,1.79,0,0
12/22/2013 16:00,0,3.58,0,0
12/22/2013 17:00,-2,4.47,0,0
12/22/2013 18:00,-3,5.36,0,0
12/22/2013 19:00,-4,0.89,0,0
12/22/2013 20:00,-5,0.89,0,0
12/22/2013 21:00,-6,0.45,0,0
12/22/2013 22:00,-6,0.9,0,0
12/22/2013 23:00,-7,0.89,0,0
12/23/2013 0:00,-8,1.78,0,0
12/23/2013 1:00,-8,3.13,0,0
12/23/2013 2:00,-8,4.92,0,0
12/23/2013 3:00,-9,6.71,0,0
12/23/2013 4:00,-9,9.84,0,0
12/23/2013 5:00,-7,12.97,0,0
12/23/2013 6:00,-10,16.1,0,0
12/23/2013 7:00,-9,20.12,0,0
12/23/2013 8:00,-6,24.14,0,0
12/23/2013 9:00,-2,27.27,0,0
12/23/2013 10:00,3,4.02,0,0
12/23/2013 11:00,4,8.94,0,0
12/23/2013 12:00,4,13.86,0,0
12/23/2013 13:00,5,17.88,0,0
12/23/2013 14:00,6,21.01,0,0
12/23/2013 15:00,6,24.14,0,0
12/23/2013 16:00,5,25.93,0,0
12/23/2013 17:00,1,1.79,0,0
12/23/2013 18:00,1,4.92,0,0
12/23/2013 19:00,-1,6.71,0,0
12/23/2013 20:00,-2,0.89,0,0
12/23/2013 21:00,-4,1.78,0,0
12/23/2013 22:00,-4,2.67,0,0
12/23/2013 23:00,-6,3.56,0,0
12/24/2013 0:00,-6,0.89,0,0
12/24/2013 1:00,-6,0.89,0,0
12/24/2013 2:00,-9,0.89,0,0
12/24/2013 3:00,-8,0.45,0,0
12/24/2013 4:00,-9,0.89,0,0
12/24/2013 5:00,-8,0.45,0,0
12/24/2013 6:00,-9,1.79,0,0
12/24/2013 7:00,-9,0.89,0,0
12/24/2013 8:00,-9,1.79,0,0
12/24/2013 9:00,-6,1.79,0,0
12/24/2013 10:00,-4,3.58,0,0
12/24/2013 11:00,-1,0.89,0,0
12/24/2013 12:00,0,1.78,0,0
12/24/2013 13:00,0,2.67,0,0
12/24/2013 14:00,1,3.56,0,0
12/24/2013 15:00,1,4.45,0,0
12/24/2013 16:00,0,5.34,0,0
12/24/2013 17:00,-2,0.89,0,0
12/24/2013 18:00,-4,1.79,0,0
12/24/2013 19:00,-4,0.89,0,0
12/24/2013 20:00,-4,1.79,0,0
12/24/2013 21:00,-4,0.89,0,0
12/24/2013 22:00,-4,1.78,0,0
12/24/2013 23:00,-5,0.45,0,0
12/25/2013 0:00,-6,1.79,0,0
12/25/2013 1:00,-7,3.58,0,0
12/25/2013 2:00,-7,5.37,0,0
12/25/2013 3:00,-7,7.16,0,0
12/25/2013 4:00,-7,8.95,0,0
12/25/2013 5:00,-7,10.74,0,0
12/25/2013 6:00,-8,13.87,0,0
12/25/2013 7:00,-8,15.66,0,0
12/25/2013 8:00,-8,18.79,0,0
12/25/2013 9:00,-6,22.81,0,0
12/25/2013 10:00,-3,24.6,0,0
12/25/2013 11:00,-1,27.73,0,0
12/25/2013 12:00,2,30.86,0,0
12/25/2013 13:00,4,33.99,0,0
12/25/2013 14:00,7,38.01,0,0
12/25/2013 15:00,6,42.03,0,0
12/25/2013 16:00,6,50.08,0,0
12/25/2013 17:00,4,59.91,0,0
12/25/2013 18:00,2,67.06,0,0
12/25/2013 19:00,1,75.11,0,0
12/25/2013 20:00,-1,90.31,0,0
12/25/2013 21:00,-2,104.17,0,0
12/25/2013 22:00,-3,118.03,0,0
12/25/2013 23:00,-3,130.99,0,0
12/26/2013 0:00,-3,143.06,0,0
12/26/2013 1:00,-4,152.89,0,0
12/26/2013 2:00,-4,162.72,0,0
12/26/2013 3:00,-4,172.55,0,0
12/26/2013 4:00,-5,180.6,0,0
12/26/2013 5:00,-5,189.54,0,0
12/26/2013 6:00,-5,196.69,0,0
12/26/2013 7:00,-5,204.74,0,0
12/26/2013 8:00,-5,212.79,0,0
12/26/2013 9:00,-3,219.94,0,0
12/26/2013 10:00,-2,228.88,0,0
12/26/2013 11:00,-1,237.82,0,0
12/26/2013 12:00,1,249,0,0
12/26/2013 13:00,2,257.94,0,0
12/26/2013 14:00,2,269.12,0,0
12/26/2013 15:00,2,278.95,0,0
12/26/2013 16:00,2,288.78,0,0
12/26/2013 17:00,1,296.83,0,0
12/26/2013 18:00,0,306.66,0,0
12/26/2013 19:00,0,314.71,0,0
12/26/2013 20:00,-1,322.76,0,0
12/26/2013 21:00,-1,331.7,0,0
12/26/2013 22:00,-1,338.85,0,0
12/26/2013 23:00,-4,343.77,0,0
12/27/2013 0:00,-5,347.79,0,0
12/27/2013 1:00,-3,352.71,0,0
12/27/2013 2:00,-3,358.52,0,0
12/27/2013 3:00,-2,364.33,0,0
12/27/2013 4:00,-3,370.14,0,0
12/27/2013 5:00,-4,374.16,0,0
12/27/2013 6:00,-4,379.08,0,0
12/27/2013 7:00,-4,384.89,0,0
12/27/2013 8:00,-4,392.04,0,0
12/27/2013 9:00,-2,397.85,0,0
12/27/2013 10:00,-2,403.66,0,0
12/27/2013 11:00,-1,409.47,0,0
12/27/2013 12:00,0,415.28,0,0
12/27/2013 13:00,0,420.2,0,0
12/27/2013 14:00,1,425.12,0,0
12/27/2013 15:00,1,428.25,0,0
12/27/2013 16:00,0,0.89,0,0
12/27/2013 17:00,1,1.79,0,0
12/27/2013 18:00,-2,1.79,0,0
12/27/2013 19:00,-2,0.89,0,0
12/27/2013 20:00,-3,0.89,0,0
12/27/2013 21:00,-4,0.45,0,0
12/27/2013 22:00,-5,1.79,0,0
12/27/2013 23:00,-6,1.79,0,0
12/28/2013 0:00,-6,3.58,0,0
12/28/2013 1:00,-3,7.6,0,0
12/28/2013 2:00,-2,13.41,0,0
12/28/2013 3:00,-3,20.56,0,0
12/28/2013 4:00,-4,24.58,0,0
12/28/2013 5:00,-3,31.73,0,0
12/28/2013 6:00,-4,39.78,0,0
12/28/2013 7:00,-4,46.93,0,0
12/28/2013 8:00,-4,52.74,0,0
12/28/2013 9:00,-3,59.89,0,0
12/28/2013 10:00,-2,68.83,0,0
12/28/2013 11:00,-1,77.77,0,0
12/28/2013 12:00,0,84.92,0,0
12/28/2013 13:00,1,93.86,0,0
12/28/2013 14:00,1,101.91,0,0
12/28/2013 15:00,2,109.06,0,0
12/28/2013 16:00,2,114.87,0,0
12/28/2013 17:00,1,119.79,0,0
12/28/2013 18:00,1,124.71,0,0
12/28/2013 19:00,1,128.73,0,0
12/28/2013 20:00,0,131.86,0,0
12/28/2013 21:00,0,136.78,0,0
12/28/2013 22:00,0,139.91,0,0
12/28/2013 23:00,0,143.04,0,0
12/29/2013 0:00,-1,4.02,0,0
12/29/2013 1:00,0,5.81,0,0
12/29/2013 2:00,-1,9.83,0,0
12/29/2013 3:00,0,16.98,0,0
12/29/2013 4:00,0,24.13,0,0
12/29/2013 5:00,-2,28.15,0,0
12/29/2013 6:00,-3,32.17,0,0
12/29/2013 7:00,-4,0.89,0,0
12/29/2013 8:00,-7,1.78,0,0
12/29/2013 9:00,-3,1.79,0,0
12/29/2013 10:00,1,0.89,0,0
12/29/2013 11:00,4,1.78,0,0
12/29/2013 12:00,5,1.79,0,0
12/29/2013 13:00,6,5.81,0,0
12/29/2013 14:00,7,10.73,0,0
12/29/2013 15:00,7,15.65,0,0
12/29/2013 16:00,6,19.67,0,0
12/29/2013 17:00,4,22.8,0,0
12/29/2013 18:00,2,24.59,0,0
12/29/2013 19:00,4,27.72,0,0
12/29/2013 20:00,1,29.51,0,0
12/29/2013 21:00,4,1.79,0,0
12/29/2013 22:00,-3,2.68,0,0
12/29/2013 23:00,-2,3.13,0,0
12/30/2013 0:00,3,4.92,0,0
12/30/2013 1:00,2,10.73,0,0
12/30/2013 2:00,3,17.88,0,0
12/30/2013 3:00,3,25.93,0,0
12/30/2013 4:00,1,29.95,0,0
12/30/2013 5:00,1,33.97,0,0
12/30/2013 6:00,0,35.76,0,0
12/30/2013 7:00,3,42.91,0,0
12/30/2013 8:00,3,50.06,0,0
12/30/2013 9:00,4,57.21,0,0
12/30/2013 10:00,5,66.15,0,0
12/30/2013 11:00,6,75.98,0,0
12/30/2013 12:00,6,85.81,0,0
12/30/2013 13:00,7,95.64,0,0
12/30/2013 14:00,7,104.58,0,0
12/30/2013 15:00,7,112.63,0,0
12/30/2013 16:00,7,120.68,0,0
12/30/2013 17:00,6,126.49,0,0
12/30/2013 18:00,5,130.51,0,0
12/30/2013 19:00,6,132.3,0,0
12/30/2013 20:00,5,3.13,0,0
12/30/2013 21:00,3,1.79,0,0
12/30/2013 22:00,3,3.13,0,0
12/30/2013 23:00,4,4.92,0,0
12/31/2013 0:00,-2,0.89,0,0
12/31/2013 1:00,1,1.79,0,0
12/31/2013 2:00,-2,0.89,0,0
12/31/2013 3:00,-5,1.79,0,0
12/31/2013 4:00,-2,3.58,0,0
12/31/2013 5:00,-5,1.79,0,0
12/31/2013 6:00,2,3.13,0,0
12/31/2013 7:00,5,10.28,0,0
12/31/2013 8:00,5,17.43,0,0
12/31/2013 9:00,6,27.26,0,0
12/31/2013 10:00,7,37.09,0,0
12/31/2013 11:00,7,46.03,0,0
12/31/2013 12:00,9,57.21,0,0
12/31/2013 13:00,9,65.26,0,0
12/31/2013 14:00,9,73.31,0,0
12/31/2013 15:00,9,83.14,0,0
12/31/2013 16:00,9,92.97,0,0
12/31/2013 17:00,8,102.8,0,0
12/31/2013 18:00,8,109.95,0,0
12/31/2013 19:00,7,114.87,0,0
12/31/2013 20:00,7,119.79,0,0
12/31/2013 21:00,7,125.6,0,0
12/31/2013 22:00,6,130.52,0,0
12/31/2013 23:00,7,137.67,0,0
1/1/2014 0:00,7,143.48,0,0
1/1/2014 1:00,7,147.5,0,0
1/1/2014 2:00,6,151.52,0,0
1/1/2014 3:00,6,153.31,0,0
1/1/2014 4:00,3,0.89,0,0
1/1/2014 5:00,4,4.02,0,0
1/1/2014 6:00,6,8.94,0,0
1/1/2014 7:00,6,16.09,0,0
1/1/2014 8:00,6,21.9,0,0
1/1/2014 9:00,7,26.82,0,0
1/1/2014 10:00,8,31.74,0,0
1/1/2014 11:00,9,39.79,0,0
1/1/2014 12:00,10,48.73,0,0
1/1/2014 13:00,11,55.88,0,0
1/1/2014 14:00,11,63.93,0,0
1/1/2014 15:00,11,71.08,0,0
1/1/2014 16:00,11,76.89,0,0
1/1/2014 17:00,10,81.81,0,0
1/1/2014 18:00,9,84.94,0,0
1/1/2014 19:00,9,1.79,0,0
1/1/2014 20:00,3,2.68,0,0
1/1/2014 21:00,0,1.79,0,0
1/1/2014 22:00,-1,0.89,0,0
1/1/2014 23:00,0,1.79,0,0
1/2/2014 0:00,-2,0.89,0,0
1/2/2014 1:00,-4,0.89,0,0
1/2/2014 2:00,-4,1.34,0,0
1/2/2014 3:00,-4,0.89,0,0
1/2/2014 4:00,-5,0.89,0,0
1/2/2014 5:00,-2,1.79,0,0
1/2/2014 6:00,-2,3.58,0,0
1/2/2014 7:00,-5,0.89,0,0
1/2/2014 8:00,-5,3.13,0,0
1/2/2014 9:00,-2,4.92,0,0
1/2/2014 10:00,2,6.71,0,0
1/2/2014 11:00,4,0.89,0,0
1/2/2014 12:00,5,1.78,0,0
1/2/2014 13:00,7,2.67,0,0
1/2/2014 14:00,7,4.46,0,0
1/2/2014 15:00,7,5.35,0,0
1/2/2014 16:00,6,5.8,0,0
1/2/2014 17:00,4,6.69,0,0
1/2/2014 18:00,3,7.58,0,0
1/2/2014 19:00,1,8.47,0,0
1/2/2014 20:00,0,9.36,0,0
1/2/2014 21:00,0,0.89,0,0
1/2/2014 22:00,-1,1.79,0,0
1/2/2014 23:00,-1,4.02,0,0
1/3/2014 0:00,0,7.15,0,0
1/3/2014 1:00,1,0.45,0,0
1/3/2014 2:00,0,4.02,0,0
1/3/2014 3:00,1,0.89,0,0
1/3/2014 4:00,-2,3.13,0,0
1/3/2014 5:00,-1,7.15,0,0
1/3/2014 6:00,0,0.89,0,0
1/3/2014 7:00,-1,3.13,0,0
1/3/2014 8:00,-1,7.15,0,0
1/3/2014 9:00,4,11.17,0,0
1/3/2014 10:00,7,14.3,0,0
1/3/2014 11:00,8,17.43,0,0
1/3/2014 12:00,8,20.56,0,0
1/3/2014 13:00,9,22.35,0,0
1/3/2014 14:00,9,1.79,0,0
1/3/2014 15:00,8,3.58,0,0
1/3/2014 16:00,7,1.79,0,0
1/3/2014 17:00,5,3.58,0,0
1/3/2014 18:00,3,0.45,0,0
1/3/2014 19:00,3,1.34,0,0
1/3/2014 20:00,1,2.23,0,0
1/3/2014 21:00,-1,2.68,0,0
1/3/2014 22:00,-1,1.79,0,0
1/3/2014 23:00,-1,4.92,0,0
1/4/2014 0:00,-1,6.71,0,0
1/4/2014 1:00,-2,8.5,0,0
1/4/2014 2:00,-2,0.89,0,0
1/4/2014 3:00,-2,1.79,0,0
1/4/2014 4:00,-5,0.45,0,0
1/4/2014 5:00,-5,1.34,0,0
1/4/2014 6:00,-6,1.79,0,0
1/4/2014 7:00,-4,0.89,0,0
1/4/2014 8:00,-3,0.89,0,0
1/4/2014 9:00,-2,0.89,0,0
1/4/2014 10:00,-1,1.78,0,0
1/4/2014 11:00,-1,3.57,0,0
1/4/2014 12:00,0,1.79,0,0
1/4/2014 13:00,1,0.89,0,0
1/4/2014 14:00,2,1.79,0,0
1/4/2014 15:00,2,0.89,0,0
1/4/2014 16:00,2,1.79,0,0
1/4/2014 17:00,1,3.58,0,0
1/4/2014 18:00,-2,6.71,0,0
1/4/2014 19:00,-3,8.5,0,0
1/4/2014 20:00,-4,10.29,0,0
1/4/2014 21:00,-4,0.89,0,0
1/4/2014 22:00,-4,1.78,0,0
1/4/2014 23:00,-5,1.79,0,0
1/5/2014 0:00,-4,3.58,0,0
1/5/2014 1:00,-6,6.71,0,0
1/5/2014 2:00,-5,10.73,0,0
1/5/2014 3:00,-6,14.75,0,0
1/5/2014 4:00,-7,17.88,0,0
1/5/2014 5:00,-7,22.8,0,0
1/5/2014 6:00,-6,26.82,0,0
1/5/2014 7:00,-7,29.95,0,0
1/5/2014 8:00,-4,34.87,0,0
1/5/2014 9:00,-2,39.79,0,0
1/5/2014 10:00,1,42.92,0,0
1/5/2014 11:00,5,46.05,0,0
1/5/2014 12:00,5,3.13,0,0
1/5/2014 13:00,5,6.26,0,0
1/5/2014 14:00,6,9.39,0,0
1/5/2014 15:00,6,12.52,0,0
1/5/2014 16:00,6,3.13,0,0
1/5/2014 17:00,3,4.92,0,0
1/5/2014 18:00,1,6.71,0,0
1/5/2014 19:00,-1,0.89,0,0
1/5/2014 20:00,-2,1.78,0,0
1/5/2014 21:00,0,4.02,0,0
1/5/2014 22:00,-1,7.15,0,0
1/5/2014 23:00,-2,8.94,0,0
1/6/2014 0:00,-3,0.89,0,0
1/6/2014 1:00,-2,1.78,0,0
1/6/2014 2:00,-1,2.67,0,0
1/6/2014 3:00,-1,3.12,1,0
1/6/2014 4:00,-1,0.89,2,0
1/6/2014 5:00,-1,0.89,3,0
1/6/2014 6:00,-1,1.79,0,0
1/6/2014 7:00,-1,3.58,0,0
1/6/2014 8:00,-1,5.37,0,0
1/6/2014 9:00,-1,8.5,1,0
1/6/2014 10:00,-1,11.63,2,0
1/6/2014 11:00,0,15.65,0,0
1/6/2014 12:00,0,18.78,0,0
1/6/2014 13:00,0,22.8,0,0
1/6/2014 14:00,0,25.93,0,0
1/6/2014 15:00,0,27.72,0,0
1/6/2014 16:00,0,29.51,0,0
1/6/2014 17:00,0,30.4,0,0
1/6/2014 18:00,-2,31.29,0,0
1/6/2014 19:00,-2,0.89,0,0
1/6/2014 20:00,-1,0.89,0,0
1/6/2014 21:00,-1,1.78,0,0
1/6/2014 22:00,-1,0.89,0,0
1/6/2014 23:00,-1,0.89,0,0
1/7/2014 0:00,-1,1.34,0,0
1/7/2014 1:00,-2,0.89,0,0
1/7/2014 2:00,-4,0.89,0,0
1/7/2014 3:00,-4,0.89,0,0
1/7/2014 4:00,-3,2.68,0,0
1/7/2014 5:00,-3,5.81,0,0
1/7/2014 6:00,-5,8.94,0,0
1/7/2014 7:00,-5,12.07,0,0
1/7/2014 8:00,-3,16.09,0,0
1/7/2014 9:00,-1,20.11,0,0
1/7/2014 10:00,1,24.13,0,0
1/7/2014 11:00,3,4.02,0,0
1/7/2014 12:00,3,8.94,0,0
1/7/2014 13:00,5,12.96,0,0
1/7/2014 14:00,5,16.98,0,0
1/7/2014 15:00,5,3.13,0,0
1/7/2014 16:00,5,1.79,0,0
1/7/2014 17:00,4,1.79,0,0
1/7/2014 18:00,4,4.92,0,0
1/7/2014 19:00,-1,8.94,0,0
1/7/2014 20:00,-1,12.07,0,0
1/7/2014 21:00,0,16.09,0,0
1/7/2014 22:00,0,20.11,0,0
1/7/2014 23:00,-4,24.13,0,0
1/8/2014 0:00,-3,28.15,0,0
1/8/2014 1:00,-4,31.28,0,0
1/8/2014 2:00,-4,34.41,0,0
1/8/2014 3:00,-4,39.33,0,0
1/8/2014 4:00,-5,43.35,0,0
1/8/2014 5:00,-5,1.79,0,0
1/8/2014 6:00,-6,1.79,0,0
1/8/2014 7:00,-6,6.71,0,0
1/8/2014 8:00,-5,4.02,0,0
1/8/2014 9:00,-5,3.13,0,0
1/8/2014 10:00,-2,7.15,0,0
1/8/2014 11:00,-1,1.79,0,0
1/8/2014 12:00,0,8.94,0,0
1/8/2014 13:00,1,16.09,0,0
1/8/2014 14:00,0,21.9,0,0
1/8/2014 15:00,0,27.71,0,0
1/8/2014 16:00,0,33.52,0,0
1/8/2014 17:00,-1,39.33,0,0
1/8/2014 18:00,-2,44.25,0,0
1/8/2014 19:00,-2,49.17,0,0
1/8/2014 20:00,-5,54.09,0,0
1/8/2014 21:00,-7,58.11,0,0
1/8/2014 22:00,-8,59.9,0,0
1/8/2014 23:00,-7,1.79,0,0
1/9/2014 0:00,-10,0.89,0,0
1/9/2014 1:00,-10,1.79,0,0
1/9/2014 2:00,-9,3.58,0,0
1/9/2014 3:00,-11,6.71,0,0
1/9/2014 4:00,-8,9.84,0,0
1/9/2014 5:00,-6,14.76,0,0
1/9/2014 6:00,-7,18.78,0,0
1/9/2014 7:00,-9,20.57,0,0
1/9/2014 8:00,-9,23.7,0,0
1/9/2014 9:00,-4,27.72,0,0
1/9/2014 10:00,-3,31.74,0,0
1/9/2014 11:00,-2,37.55,0,0
1/9/2014 12:00,0,42.47,0,0
1/9/2014 13:00,0,48.28,0,0
1/9/2014 14:00,1,54.09,0,0
1/9/2014 15:00,1,61.24,0,0
1/9/2014 16:00,1,67.05,0,0
1/9/2014 17:00,0,4.92,0,0
1/9/2014 18:00,-1,8.05,0,0
1/9/2014 19:00,-2,9.84,0,0
1/9/2014 20:00,-2,12.97,0,0
1/9/2014 21:00,-2,14.76,0,0
1/9/2014 22:00,-6,0.89,0,0
1/9/2014 23:00,-8,0.89,0,0
1/10/2014 0:00,-9,0.89,0,0
1/10/2014 1:00,-9,1.78,0,0
1/10/2014 2:00,-12,1.79,0,0
1/10/2014 3:00,-11,3.58,0,0
1/10/2014 4:00,-12,5.37,0,0
1/10/2014 5:00,-13,7.16,0,0
1/10/2014 6:00,-13,10.29,0,0
1/10/2014 7:00,-13,13.42,0,0
1/10/2014 8:00,-11,0.89,0,0
1/10/2014 9:00,-8,1.79,0,0
1/10/2014 10:00,-5,0.89,0,0
1/10/2014 11:00,-2,1.78,0,0
1/10/2014 12:00,0,2.67,0,0
1/10/2014 13:00,3,1.79,0,0
1/10/2014 14:00,3,3.58,0,0
1/10/2014 15:00,4,1.79,0,0
1/10/2014 16:00,5,4.92,0,0
1/10/2014 17:00,2,4.02,0,0
1/10/2014 18:00,1,8.04,0,0
1/10/2014 19:00,1,12.06,0,0
1/10/2014 20:00,-3,0.89,0,0
1/10/2014 21:00,1,1.78,0,0
1/10/2014 22:00,-5,1.79,0,0
1/10/2014 23:00,-8,2.68,0,0
1/11/2014 0:00,-9,0.89,0,0
1/11/2014 1:00,-9,1.78,0,0
1/11/2014 2:00,-9,1.79,0,0
1/11/2014 3:00,-10,2.68,0,0
1/11/2014 4:00,-10,4.47,0,0
1/11/2014 5:00,-11,0.89,0,0
1/11/2014 6:00,-12,0.89,0,0
1/11/2014 7:00,-11,4.02,0,0
1/11/2014 8:00,-11,1.79,0,0
1/11/2014 9:00,-7,0.89,0,0
1/11/2014 10:00,-3,1.79,0,0
1/11/2014 11:00,-1,3.58,0,0
1/11/2014 12:00,1,5.37,0,0
1/11/2014 13:00,3,1.79,0,0
1/11/2014 14:00,5,1.79,0,0
1/11/2014 15:00,5,1.79,0,0
1/11/2014 16:00,4,4.02,0,0
1/11/2014 17:00,2,7.15,0,0
1/11/2014 18:00,2,11.17,0,0
1/11/2014 19:00,2,14.3,0,0
1/11/2014 20:00,-4,0.89,0,0
1/11/2014 21:00,-5,2.68,0,0
1/11/2014 22:00,-1,6.7,0,0
1/11/2014 23:00,-2,0.89,0,0
1/12/2014 0:00,1,8.94,0,0
1/12/2014 1:00,-1,16.09,0,0
1/12/2014 2:00,-1,24.14,0,0
1/12/2014 3:00,-3,29.95,0,0
1/12/2014 4:00,-6,33.97,0,0
1/12/2014 5:00,-7,37.99,0,0
1/12/2014 6:00,-6,39.78,0,0
1/12/2014 7:00,-7,42.91,0,0
1/12/2014 8:00,-6,0.89,0,0
1/12/2014 9:00,-2,1.79,0,0
1/12/2014 10:00,0,3.58,0,0
1/12/2014 11:00,1,1.79,0,0
1/12/2014 12:00,1,0.89,0,0
1/12/2014 13:00,2,4.02,0,0
1/12/2014 14:00,2,8.04,0,0
1/12/2014 15:00,4,12.06,0,0
1/12/2014 16:00,3,16.98,0,0
1/12/2014 17:00,2,3.13,0,0
1/12/2014 18:00,1,3.13,0,0
1/12/2014 19:00,0,7.15,0,0
1/12/2014 20:00,-2,0.45,0,0
1/12/2014 21:00,-4,1.34,0,0
1/12/2014 22:00,-8,3.13,0,0
1/12/2014 23:00,-9,0.89,0,0
1/13/2014 0:00,-9,0.89,0,0
1/13/2014 1:00,-9,1.79,0,0
1/13/2014 2:00,-9,0.89,0,0
1/13/2014 3:00,-9,1.79,0,0
1/13/2014 4:00,-11,3.58,0,0
1/13/2014 5:00,-11,5.37,0,0
1/13/2014 6:00,-12,0.89,0,0
1/13/2014 7:00,-11,1.79,0,0
1/13/2014 8:00,-11,0.89,0,0
1/13/2014 9:00,-8,2.68,0,0
1/13/2014 10:00,-4,0.89,0,0
1/13/2014 11:00,-1,1.78,0,0
1/13/2014 12:00,0,2.67,0,0
1/13/2014 13:00,1,3.56,0,0
1/13/2014 14:00,2,4.45,0,0
1/13/2014 15:00,3,1.79,0,0
1/13/2014 16:00,3,0.89,0,0
1/13/2014 17:00,0,0.89,0,0
1/13/2014 18:00,-2,0.89,0,0
1/13/2014 19:00,-6,1.79,0,0
1/13/2014 20:00,-6,1.79,0,0
1/13/2014 21:00,-7,1.79,0,0
1/13/2014 22:00,-7,0.89,0,0
1/13/2014 23:00,-8,1.79,0,0
1/14/2014 0:00,-7,1.79,0,0
1/14/2014 1:00,-8,3.58,0,0
1/14/2014 2:00,-9,6.71,0,0
1/14/2014 3:00,-8,11.63,0,0
1/14/2014 4:00,-10,15.65,0,0
1/14/2014 5:00,-9,0.89,0,0
1/14/2014 6:00,-9,1.78,0,0
1/14/2014 7:00,-9,2.67,0,0
1/14/2014 8:00,-11,1.79,0,0
1/14/2014 9:00,-7,3.58,0,0
1/14/2014 10:00,-2,5.37,0,0
1/14/2014 11:00,-1,0.89,0,0
1/14/2014 12:00,1,1.78,0,0
1/14/2014 13:00,2,2.67,0,0
1/14/2014 14:00,3,1.79,0,0
1/14/2014 15:00,3,1.79,0,0
1/14/2014 16:00,3,3.13,0,0
1/14/2014 17:00,1,6.26,0,0
1/14/2014 18:00,0,9.39,0,0
1/14/2014 19:00,0,12.52,0,0
1/14/2014 20:00,1,1.79,0,0
1/14/2014 21:00,-5,2.68,0,0
1/14/2014 22:00,-5,3.57,0,0
1/14/2014 23:00,-6,4.46,0,0
1/15/2014 0:00,-7,5.35,0,0
1/15/2014 1:00,-8,0.89,0,0
1/15/2014 2:00,-7,2.68,0,0
1/15/2014 3:00,-10,4.47,0,0
1/15/2014 4:00,-10,6.26,0,0
1/15/2014 5:00,-10,0.89,0,0
1/15/2014 6:00,-10,1.78,0,0
1/15/2014 7:00,-10,3.13,0,0
1/15/2014 8:00,-7,4.92,0,0
1/15/2014 9:00,-5,8.05,0,0
1/15/2014 10:00,-2,12.07,0,0
1/15/2014 11:00,0,13.86,0,0
1/15/2014 12:00,2,1.79,0,0
1/15/2014 13:00,5,2.68,0,0
1/15/2014 14:00,5,3.57,0,0
1/15/2014 15:00,5,5.36,0,0
1/15/2014 16:00,5,6.25,0,0
1/15/2014 17:00,2,1.79,0,0
1/15/2014 18:00,2,5.81,0,0
1/15/2014 19:00,0,8.94,0,0
1/15/2014 20:00,-2,0.89,0,0
1/15/2014 21:00,-2,1.78,0,0
1/15/2014 22:00,-2,1.79,0,0
1/15/2014 23:00,-2,0.89,0,0
1/16/2014 0:00,-3,1.79,0,0
1/16/2014 1:00,-3,0.89,0,0
1/16/2014 2:00,-3,1.78,0,0
1/16/2014 3:00,-3,2.67,0,0
1/16/2014 4:00,-3,1.79,0,0
1/16/2014 5:00,-3,1.79,0,0
1/16/2014 6:00,-4,0.89,0,0
1/16/2014 7:00,-4,1.78,0,0
1/16/2014 8:00,-5,3.57,0,0
1/16/2014 9:00,-5,5.36,0,0
1/16/2014 10:00,-2,0.89,0,0
1/16/2014 11:00,1,1.79,0,0
1/16/2014 12:00,2,5.81,0,0
1/16/2014 13:00,3,8.94,0,0
1/16/2014 14:00,4,1.79,0,0
1/16/2014 15:00,5,3.58,0,0
1/16/2014 16:00,5,5.37,0,0
1/16/2014 17:00,3,7.16,0,0
1/16/2014 18:00,0,10.29,0,0
1/16/2014 19:00,-2,12.08,0,0
1/16/2014 20:00,-1,13.87,0,0
1/16/2014 21:00,-1,0.89,0,0
1/16/2014 22:00,-2,1.79,0,0
1/16/2014 23:00,-1,3.58,0,0
1/17/2014 0:00,-1,7.6,0,0
1/17/2014 1:00,-2,10.73,0,0
1/17/2014 2:00,-2,13.86,0,0
1/17/2014 3:00,-2,18.78,1,0
1/17/2014 4:00,-2,23.7,2,0
1/17/2014 5:00,-3,29.51,0,0
1/17/2014 6:00,-3,34.43,0,0
1/17/2014 7:00,-3,0.89,1,0
1/17/2014 8:00,-3,1.79,0,0
1/17/2014 9:00,-3,3.58,0,0
1/17/2014 10:00,-2,5.37,0,0
1/17/2014 11:00,0,0.89,0,0
1/17/2014 12:00,1,1.79,0,0
1/17/2014 13:00,3,0.89,0,0
1/17/2014 14:00,5,2.68,0,0
1/17/2014 15:00,5,7.15,0,0
1/17/2014 16:00,5,14.3,0,0
1/17/2014 17:00,4,21.45,0,0
1/17/2014 18:00,4,28.6,0,0
1/17/2014 19:00,3,32.62,0,0
1/17/2014 20:00,3,36.64,0,0
1/17/2014 21:00,3,40.66,0,0
1/17/2014 22:00,-1,44.68,0,0
1/17/2014 23:00,3,49.6,0,0
1/18/2014 0:00,1,54.52,0,0
1/18/2014 1:00,-2,57.65,0,0
1/18/2014 2:00,2,63.46,0,0
1/18/2014 3:00,-1,68.38,0,0
1/18/2014 4:00,-4,73.3,0,0
1/18/2014 5:00,-5,1.79,0,0
1/18/2014 6:00,-8,3.58,0,0
1/18/2014 7:00,-6,6.71,0,0
1/18/2014 8:00,-5,3.13,0,0
1/18/2014 9:00,-1,6.26,0,0
1/18/2014 10:00,3,9.39,0,0
1/18/2014 11:00,4,4.02,0,0
